country,respno,backchk,urbrur,region,regionstring,locationlevel1,locationlevel2,locationlevel3,locationlevel4,townvill,eanumb,uniqueea,hholdse1,hholdse2,hholdse3,hholdse4,hholdse5,hholdse6,hholdse7,prevint,currint,calls,dateintr,strtime,q1a,q1b,q2a,q2b,q3a,q3b,q4a,q4b,q5a,q5b,q5c,q6a,q6b,q6c,q7a,q7b,q7c,q7d,q7e,q7f,q7g,q7h,q7i,q8a,q8b,q8c,q8d1,q8d2,q8e,q8f,q9a,q9b,q9c,q9d,q9e,q9f,q10a,q10b,q10c,q10d,q10e,q10f,q11a,q11b,q11c,q12,q13a,q13b,q13c,q13d,q13e,q14,q15,q16,q17,q18,q19,q20,q21,q22a,q22b,q22c,q22d,q22e,q23,q24a,q24b,q24c,q24d,q25a,q25b,q25c,q25d,q25e,q26a,q26b,q26c,q27,q28a,q28b,q28c,q29a,q29a1,q29b,q29c,q29d,q29e,q29f,q29g,q30,q31,q32,q33,q34,q35a,q35b,q35c,q35d,q36a,q36b,q36c,q36d,q36e,q36f,q36g,q37,q38,q39,q40,q41a,q41b,q41c,q41d,q42a,q42b,q42c,q42d,q43a,q43b,q43c,q43d,q43e,q43f,q43g,q43h,q43i,q43j,q43k,q43l,q43m,q43n,q43o,q43p,q43q,q43r,q43s,q44pt1,q44pt2,q44pt3,q45a,q45b,q45c,q45d,q45e,q45f,q45g,q45h,q45i,q45j,q45k,q45k1,q45l,q46,q47,q48a,q48b,q48c,q48d,q49a,q49b,q49c,q50a,q50b,q51a,q51b,q51c,q51d,q51e,q51f,q51g,q51h,q51i,q51j,q51k,q52a,q52b,q52c,q53a,q53b,q53c,q53d,q53anew,q53bnew,q53cnew,q53dnew,q53enew,q53fnew,q53gnew,q54,q55,q56,q57,q58a,q58b,q58c,q58d,q58e,q58f,q59a,q59b,q59c,q59d,q59e,q59f,q59g,q60,q61,q62,q63,q64,q65,q66,q67,q68,q69,q70,q71a,q71b,q71c,q72a,q72b,q72c,q73pt1,q73pt2,q73pt3,q74,q75,q76,q77,q80,q81,q82,q83,q84,q85,q86,q87a,q87b,q88,q89,q90,q90new,q91,q92,q93a,q93b,q94,q95,endtime,q96,q96new,q97,q98,q99,q100,q101,q102,q103a,q103b,q103c,q103d,q103e,q103f,q104a,q104b,q104c,q104d,q104e,q104f,q106,q107,q108,q109,q110,q111,q112a,q112b,q112c,q112d,q112e,q112f,q112g,q112h,q112i,q112j,q112k,q112l,q112m,q112n,q112o,q112p,q112q,q113a,q113b,q113c,q113d,q113e,q114a,q114b,q114c,q114d,q114e,q114f,q115a,q115b,q115c,q115d,q116,q118,withinwt,acrosswt,combinwt,geoname_id,precision_code,place_name,latitude,longitude,location_type_code,geoname_adm_code,geoname_adm_name,location_class,geographic_exactness
12,ZIM0001,2,1,281,Harare,HARARE,,,,GLEN NORAH A,250,2800,997,997,997,997,997,997,997,1,2,1,29-Apr-04,2:30:00 PM,4,5,4,2,4,2,4,3,#NULL!,#NULL!,#NULL!,4,6,10,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,0,1,3,3,4,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,0,2,2,4,2,2,1,1,4,#NULL!,#NULL!,1,3,#NULL!,1,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,1,1,4,3,3,2,#NULL!,#NULL!,#NULL!,0,9,0,0,0,3,0,0,1,4,#NULL!,2,1,1,1,1,1,5,2,4,2,3,2,5,2,3,1,1,3,2,2,2,3,4,4,3,9,9,0,9,1,0,9,3,0,1,9,0,#NULL!,0,3,#NULL!,#NULL!,#NULL!,#NULL!,1,2,7,3,1,2,2,3,3,3,1,2,4,#NULL!,#NULL!,3,4,#NULL!,2,#NULL!,9,9,#NULL!,#NULL!,#NULL!,0,0,3,1,1,2,#NULL!,9,2,2,9,1,9,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,2,0,1,2,3,3,2,1,2,0,0,0,#NULL!,0,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,33,#NULL!,#NULL!,280,4,5,6,0,7,17,5,#NULL!,#NULL!,#NULL!,0,0,0,5,22,3:16:00 PM,2,1,280,1,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,22,1,2,280,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,0,1.000000,1.086957,1.086957,891062,1,Glen Norah,-17.908331,30.97278,PPLX,6295630|6255146|ZW|10|890299|891062,Earth|Africa|Zimbabwe|Harare|Harare|Glen Norah,2,1
12,ZIM0002,2,1,281,Harare,HARARE,,,,GLEN NORAH A,250,2800,997,997,997,997,997,997,997,2,1,1,29-Apr-04,1:38:00 PM,3,4,4,2,4,2,4,4,#NULL!,#NULL!,#NULL!,4,5,10,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,1,1,1,2,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,2,4,2,2,1,1,4,#NULL!,#NULL!,4,3,#NULL!,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,2,0,0,2,4,2,1,#NULL!,#NULL!,#NULL!,0,0,0,1,0,3,2,0,1,1,#NULL!,5,1,4,2,1,1,5,4,4,5,4,4,5,3,3,1,3,0,2,0,1,3,4,4,3,3,1,1,9,0,9,0,0,3,2,1,0,#NULL!,2,2,#NULL!,#NULL!,#NULL!,#NULL!,1,2,7,3,3,3,3,3,3,3,1,3,4,#NULL!,#NULL!,3,4,#NULL!,3,#NULL!,9,1,#NULL!,#NULL!,#NULL!,0,0,1,3,1,1,#NULL!,1,1,2,1,1,9,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10,7,7,7,1,3,2,2,1,2,1,0,1,#NULL!,0,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,28,#NULL!,#NULL!,280,4,2,5,280,3,19,1,#NULL!,#NULL!,#NULL!,0,2,1,10,20,2:25:00 PM,1,1,280,5,4,1,1,0,1,2,2,1,1,2,0,0,0,0,0,0,4,22,1,2,280,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,0,1.000000,1.086957,1.086957,891062,1,Glen Norah,-17.908331,30.97278,PPLX,6295630|6255146|ZW|10|890299|891062,Earth|Africa|Zimbabwe|Harare|Harare|Glen Norah,2,1
12,ZIM0003,1,1,281,Harare,HARARE,,,,GLEN NORAH A,250,2800,997,997,997,997,997,997,997,1,2,1,29-Apr-04,2:30:00 PM,3,4,4,4,2,2,4,4,#NULL!,#NULL!,#NULL!,7,8,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,4,4,2,0,2,2,2,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,0,0,3,1,5,3,3,4,4,#NULL!,#NULL!,1,1,#NULL!,1,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,0,0,0,0,4,3,4,1,#NULL!,#NULL!,#NULL!,0,0,0,0,0,0,0,2,4,1,#NULL!,1,4,2,2,1,2,4,4,4,3,3,4,3,2,1,4,1,2,3,2,2,5,2,2,2,0,1,0,0,0,0,0,1,1,1,0,0,#NULL!,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,22,20,2,2,1,1,3,3,3,3,3,2,#NULL!,#NULL!,3,4,#NULL!,2,#NULL!,2,9,#NULL!,#NULL!,#NULL!,1,0,2,2,3,2,#NULL!,1,3,1,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,0,0,1,3,7,2,2,7,3,0,2,#NULL!,1,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,23,#NULL!,#NULL!,280,5,3,3,0,7,8,4,#NULL!,#NULL!,#NULL!,3,1,2,10,9,3:14:00 PM,2,1,280,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,20,2,2,280,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1.000000,1.086957,1.086957,891062,1,Glen Norah,-17.908331,30.97278,PPLX,6295630|6255146|ZW|10|890299|891062,Earth|Africa|Zimbabwe|Harare|Harare|Glen Norah,2,1
12,ZIM0004,2,1,281,Harare,HARARE,,,,GLEN NORAH A,250,2800,997,997,997,997,997,997,997,2,1,1,29-Apr-04,1:45:00 PM,1,3,2,4,4,4,4,9,#NULL!,#NULL!,#NULL!,0,10,8,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,0,0,1,1,1,5,5,3,4,#NULL!,#NULL!,1,1,#NULL!,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,2,3,0,0,4,4,4,0,#NULL!,#NULL!,#NULL!,0,0,0,0,0,3,0,0,1,4,#NULL!,1,1,1,1,1,1,4,2,4,4,2,2,2,3,3,4,3,3,3,1,3,2,5,4,4,9,1,1,0,3,3,0,3,3,0,3,1,#NULL!,1,3,#NULL!,#NULL!,#NULL!,#NULL!,17,14,10,1,1,1,1,1,1,1,1,1,3,#NULL!,#NULL!,1,1,#NULL!,4,#NULL!,1,4,#NULL!,#NULL!,#NULL!,3,3,1,9,1,2,#NULL!,1,9,9,9,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,5,2,0,1,4,1,1,7,1,1,0,0,#NULL!,0,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,37,#NULL!,#NULL!,280,4,2,6,0,7,1,3,#NULL!,#NULL!,#NULL!,1,2,2,100,999,2:30:00 PM,1,1,280,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,20,2,2,280,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,0,1.000000,1.086957,1.086957,891062,1,Glen Norah,-17.908331,30.97278,PPLX,6295630|6255146|ZW|10|890299|891062,Earth|Africa|Zimbabwe|Harare|Harare|Glen Norah,2,1
12,ZIM0005,2,1,281,Harare,HARARE,,,,GLEN NORAH A,250,2800,997,997,997,997,997,997,997,2,1,1,29-Apr-04,1:45:00 PM,2,2,2,9,4,4,4,4,#NULL!,#NULL!,#NULL!,4,4,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,0,3,1,0,0,0,1,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,0,1,1,3,5,1,4,2,#NULL!,#NULL!,4,3,#NULL!,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,0,0,0,4,4,4,2,0,#NULL!,#NULL!,#NULL!,0,0,0,0,3,0,0,0,1,4,#NULL!,1,1,1,1,2,1,5,4,4,4,4,4,4,3,3,1,4,2,2,1,2,4,1,5,4,2,1,1,1,1,1,1,1,1,1,1,1,#NULL!,1,1,#NULL!,#NULL!,#NULL!,#NULL!,1,10,29,3,2,4,3,2,2,3,3,3,3,#NULL!,#NULL!,4,4,#NULL!,3,#NULL!,9,9,#NULL!,#NULL!,#NULL!,0,0,1,1,1,1,#NULL!,3,1,1,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,7,7,7,2,3,4,3,3,3,0,0,0,#NULL!,0,#NULL!,#NULL!,#NULL!,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,25,#NULL!,#NULL!,280,5,4,6,0,7,23,4,#NULL!,#NULL!,#NULL!,4,2,1,4,999,2:45:00 PM,1,1,1,1,1,0,0,1,1,2,1,1,1,1,0,0,0,0,0,0,3,21,2,2,281,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,0,1.000000,1.086957,1.086957,891062,1,Glen Norah,-17.908331,30.97278,PPLX,6295630|6255146|ZW|10|890299|891062,Earth|Africa|Zimbabwe|Harare|Harare|Glen Norah,2,1
12,ZIM0006,2,1,281,Harare,HARARE,,,,GLEN NORAH A,250,2800,997,997,997,997,997,997,997,1,2,1,29-Apr-04,2:48:00 PM,3,3,4,3,4,3,9,3,#NULL!,#NULL!,#NULL!,0,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,2,3,2,1,1,1,2,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,0,0,2,5,5,5,1,4,9,#NULL!,#NULL!,4,9,#NULL!,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,0,0,0,0,3,3,3,1,#NULL!,#NULL!,#NULL!,0,0,0,0,0,3,0,0,9,1,#NULL!,4,1,5,4,1,9,4,4,4,4,4,4,4,9,9,9,9,2,2,0,0,3,5,5,9,9,9,1,9,9,2,0,2,2,2,2,2,#NULL!,9,9,#NULL!,#NULL!,#NULL!,#NULL!,30,13,12,3,3,1,1,2,2,9,2,1,9,#NULL!,#NULL!,3,4,#NULL!,4,#NULL!,9,9,#NULL!,#NULL!,#NULL!,1,1,0,9,9,9,#NULL!,1,9,9,9,1,9,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,2,9,1,1,9,9,3,1,2,0,0,0,#NULL!,0,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,19,#NULL!,#NULL!,280,3,4,6,0,7,0,1,#NULL!,#NULL!,#NULL!,3,2,2,5,999,3:22:00 PM,2,1,280,1,4,1,1,3,2,2,2,2,3,2,1,0,0,0,0,0,3,21,2,2,281,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,0,1.000000,1.086957,1.086957,891062,1,Glen Norah,-17.908331,30.97278,PPLX,6295630|6255146|ZW|10|890299|891062,Earth|Africa|Zimbabwe|Harare|Harare|Glen Norah,2,1
12,ZIM0007,2,1,281,Harare,HARARE,,,,GLEN NORAH A,250,2800,1,2,997,997,997,997,997,1,2,1,29-Apr-04,2:35:00 PM,2,4,4,4,5,4,4,4,#NULL!,#NULL!,#NULL!,4,9,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,2,0,1,2,3,0,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,0,1,5,5,5,1,1,4,#NULL!,#NULL!,1,1,#NULL!,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,1,0,0,3,4,4,1,#NULL!,#NULL!,#NULL!,0,0,0,0,0,3,2,2,2,1,#NULL!,1,1,5,1,1,1,5,5,5,5,5,5,5,3,1,4,3,3,2,2,1,4,5,5,4,3,1,1,3,3,1,1,1,3,3,3,1,#NULL!,1,1,#NULL!,#NULL!,#NULL!,#NULL!,30,13,15,3,2,3,2,3,1,2,2,2,3,#NULL!,#NULL!,4,1,#NULL!,3,#NULL!,4,4,#NULL!,#NULL!,#NULL!,1,1,1,1,1,1,#NULL!,3,1,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,5,2,0,1,4,4,1,1,1,2,0,2,#NULL!,3,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,31,#NULL!,#NULL!,280,5,4,6,0,7,19,1,#NULL!,#NULL!,#NULL!,3,2,2,10,4,3:15:00 PM,2,1,280,5,4,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,21,2,2,280,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,0,1.000000,1.086957,1.086957,891062,1,Glen Norah,-17.908331,30.97278,PPLX,6295630|6255146|ZW|10|890299|891062,Earth|Africa|Zimbabwe|Harare|Harare|Glen Norah,2,1
12,ZIM0008,1,1,281,Harare,HARARE,,,,GLEN NORAH A,250,2800,997,997,997,997,997,997,997,2,1,1,29-Apr-04,1:50:00 PM,4,4,2,5,5,4,5,5,#NULL!,#NULL!,#NULL!,7,10,8,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,0,3,1,2,0,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,0,0,3,5,1,4,5,4,4,#NULL!,#NULL!,2,1,#NULL!,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0,0,0,0,0,4,4,4,0,#NULL!,#NULL!,#NULL!,0,0,0,0,0,0,0,0,1,4,#NULL!,1,1,1,1,5,5,5,5,5,5,5,4,2,2,1,4,3,0,2,3,2,2,5,5,5,2,1,2,2,2,2,0,2,2,2,0,2,#NULL!,2,2,#NULL!,#NULL!,#NULL!,#NULL!,2,9,1,4,2,4,1,3,3,2,1,3,4,#NULL!,#NULL!,4,1,#NULL!,4,#NULL!,4,3,#NULL!,#NULL!,#NULL!,1,1,0,1,1,1,#NULL!,1,1,1,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,1,0,4,4,7,4,7,3,0,0,0,#NULL!,0,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,23,#NULL!,#NULL!,280,5,0,5,0,7,17,2,#NULL!,#NULL!,#NULL!,1,0,1,15,999,2:30:00 PM,1,1,280,1,1,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,2,21,2,2,280,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1.000000,1.086957,1.086957,891062,1,Glen Norah,-17.908331,30.97278,PPLX,6295630|6255146|ZW|10|890299|891062,Earth|Africa|Zimbabwe|Harare|Harare|Glen Norah,2,1
12,ZIM0009,2,1,281,Harare,HARARE,,,,HATFIELD,360,2803,997,997,997,997,997,997,997,2,1,1,26-Apr-04,2:50:00 PM,1,1,2,4,4,4,3,2,#NULL!,#NULL!,#NULL!,5,10,10,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,0,0,1,4,2,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,1,1,3,1,5,5,1,5,4,#NULL!,#NULL!,1,1,#NULL!,5,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,0,3,4,1,4,4,4,0,#NULL!,#NULL!,#NULL!,2,0,0,0,0,0,0,0,4,4,#NULL!,1,4,1,1,1,1,2,4,2,2,2,2,3,2,3,1,2,3,3,3,3,1,4,1,5,1,1,1,1,1,1,3,1,1,1,1,1,#NULL!,1,3,#NULL!,#NULL!,#NULL!,#NULL!,19,22,20,2,1,2,2,1,3,3,3,1,2,#NULL!,#NULL!,4,1,#NULL!,1,#NULL!,1,1,#NULL!,#NULL!,#NULL!,1,1,3,0,1,1,#NULL!,1,1,0,0,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,1,1,2,3,9,3,7,3,0,1,0,#NULL!,0,#NULL!,#NULL!,#NULL!,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,25,#NULL!,#NULL!,280,6,4,6,281,3,6,4,#NULL!,#NULL!,#NULL!,2,2,0,4,999,4:15:00 PM,1,1,280,1,4,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,1,20,2,2,280,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1.000000,1.086957,1.086957,890259,1,Hatfield,-17.87571,31.09207,PPLX,6295630|6255146|ZW|10|890299|890259,Earth|Africa|Zimbabwe|Harare|Harare|Hatfield,2,1
